"text","created","url","latitude","longitude","retweets","hashtag"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/K0gjjf01PU",2018-12-19 07:05:12,"https://twitter.com/psoby/status/1075285906972659713",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/B3f9rEG9Pr",2018-12-19 07:04:55,"https://twitter.com/treehugger62/status/1075285833236840448",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/PDNRfevho5",2018-12-19 05:52:49,"https://twitter.com/bappo10/status/1075267689545838592",NA,NA,0,"#nobannowall"
"And apparently neither is the US Congress despite demands from POTUS. #NoBanNoWall https://t.co/M7dBhFkKWz",2018-12-19 05:48:11,"https://twitter.com/realMABarreto/status/1075266524657504256",NA,NA,0,"#nobannowall"
"Note to the Trump Administration. This isn<e2><80><99>t the Middle Ages. We don<e2><80><99>t need perimeter protection. We need sensible<e2><80><a6> https://t.co/CF1lFsYfT6",2018-12-19 05:35:16,"https://twitter.com/astrafandango/status/1075263271932813312",NA,NA,0,"#nobannowall"
"this is fucked up on every level. #NoBanNoWall https://t.co/KgNf68VKdk",2018-12-19 05:34:33,"https://twitter.com/GodlessSecret/status/1075263094350331904",NA,NA,0,"#nobannowall"
"Alright! @SenatorTomUdall telling it like it is <f0><9f><91><8a>

#NoBanNoWall #DefundHate #TrumpWall #nmpol #nmleg4all https://t.co/nmg8LsBih7",2018-12-19 05:32:14,"https://twitter.com/NMLeg4All/status/1075262510037491712",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/RRnlTb1BLJ",2018-12-19 05:30:48,"https://twitter.com/wmaye84/status/1075262148014718976",NA,NA,0,"#nobannowall"
"""President"" @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars mo<e2><80><a6> https://t.co/M7Q2pqba9x",2018-12-19 05:26:30,"https://twitter.com/halfmoonsoldier/status/1075261069017239552",NA,NA,0,"#nobannowall"
"Dress dark project day 697-
Rising from the rubble 
#bethelight #lovetrumpshate #bethechangeyouwanttosee<e2><80><a6> https://t.co/e0mIi5bnbC",2018-12-19 05:25:43,"https://twitter.com/dressdark/status/1075260870761111552",NA,NA,1,"#nobannowall"
"Add this to your #longreads
on #BorderWall construction. Many families remain in limbo wondering if they'll lose th<e2><80><a6> https://t.co/PZYSv33BlD",2018-12-19 05:04:59,"https://twitter.com/PurpleGimp/status/1075255652719550464",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/3MTj5GQ6aT",2018-12-19 04:23:17,"https://twitter.com/DieingEarth/status/1075245159133077504",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/GfiZWkbwxx",2018-12-19 04:20:24,"https://twitter.com/LauraLaVertu/status/1075244431278792705",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/jzsLnexaGa",2018-12-19 04:14:10,"https://twitter.com/LauraLaVertu/status/1075242862323924992",NA,NA,0,"#nobannowall"
"Artistically!? Spit that word out of your mouth you uncultured swine! #NoBanNoWall https://t.co/nnx4yT8pHd",2018-12-19 03:55:01,"https://twitter.com/BleaNotPlaya/status/1075238045840887808",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/avzowukdEq",2018-12-19 03:31:39,"https://twitter.com/laurensilinonte/status/1075232165900795904",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/mMdOTAquRD",2018-12-19 03:26:16,"https://twitter.com/Flightwoman/status/1075230809718751232",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/UYZ7wYOCYB",2018-12-19 03:25:30,"https://twitter.com/BarbaraJStewar4/status/1075230614884884480",NA,NA,1,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/TxZ3Q3GXSo",2018-12-19 03:25:08,"https://twitter.com/retseck/status/1075230523885305856",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/jrwMdqF5js",2018-12-19 03:22:08,"https://twitter.com/wildhrt83/status/1075229770974195717",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/4Eu9D3BELQ",2018-12-19 03:20:27,"https://twitter.com/Flightwoman/status/1075229344912605184",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/dLrkQtvf8u",2018-12-19 03:20:10,"https://twitter.com/JamesSKimmel/status/1075229275052236801",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/Z1ncxufIIH",2018-12-19 03:05:40,"https://twitter.com/MonLore4/status/1075225625449897985",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/qmGSdDORWg",2018-12-19 02:58:31,"https://twitter.com/StephanieCFoxJD/status/1075223824214487041",NA,NA,0,"#nobannowall"
"Thank you @chuckschumer &amp; @NancyPelosi for rejecting #GOP<e2><80><99>s offer: $1.6B for border security + $1B to fund other<e2><80><a6> https://t.co/MRJxeEowPo",2018-12-19 02:53:31,"https://twitter.com/goldngater/status/1075222567542173697",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/6f6V34U0VI",2018-12-19 02:49:21,"https://twitter.com/RAYELLIS11/status/1075221517305286656",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/YQe9diRQxD",2018-12-19 02:39:52,"https://twitter.com/IamTranscending/status/1075219133967593473",NA,NA,0,"#nobannowall"
"Senate easily passes Trump-backed criminal justice reform bill #SmartNews - #NoBanNoWall  https://t.co/HNJFgsblyo",2018-12-19 02:37:01,"https://twitter.com/TheLadyArcher77/status/1075218413868306433",NA,NA,1,"#nobannowall"
"This is why I in no way support open borders, #NoBanNoWall is a dangerous line of thinking. We need to<e2><80><a6> https://t.co/SDE88pCF8l",2018-12-19 02:23:50,"https://twitter.com/FatSamurai92/status/1075215097545547781",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/Com0WQbPvA",2018-12-19 02:20:40,"https://twitter.com/kearnsmania/status/1075214302213095424",NA,NA,0,"#nobannowall"
"Not sure how to put forth a positive vision of the border region and what it means to our country? <f0><9f><a4><94> Use our tips!<e2><80><a6> https://t.co/dtpc2fDSST",2018-12-19 02:10:07,"https://twitter.com/oppagenda/status/1075211644895150080",NA,NA,1,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/hvM3McjtFV",2018-12-19 01:53:48,"https://twitter.com/big_chief82/status/1075207540907098112",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/yuRXHTTyuu",2018-12-19 01:39:55,"https://twitter.com/vivisurvivor/status/1075204045562761216",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/Iha3Y2oSqD",2018-12-19 01:24:28,"https://twitter.com/rldaug/status/1075200157556359169",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/9QvCYetULY",2018-12-19 01:21:29,"https://twitter.com/diane7thh/status/1075199406050291712",NA,NA,0,"#nobannowall"
"@realDonaldTrump #DeportDonnyTrump 
If @realDonaldTrump accepted or agreed to perform duties under a political ende<e2><80><a6> https://t.co/PoVkSAWgvB",2018-12-19 01:00:16,"https://twitter.com/USValues1st/status/1075194068152418304",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/e3wXaJ7rX7",2018-12-19 00:56:17,"https://twitter.com/DianeLHarris/status/1075193066145923072",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/i28IZ2rvJW",2018-12-19 00:53:36,"https://twitter.com/irmaconchola/status/1075192389478834178",NA,NA,0,"#nobannowall"
".This is good news - but it should not have had to have come to this. 
#NoBanNoWall https://t.co/ePRpfeqKLQ",2018-12-19 00:51:22,"https://twitter.com/JeanaMamer/status/1075191826166931456",NA,NA,0,"#nobannowall"
"A million times yes! I<e2><80><99>m ordering this for my niece and nephew now! Hope it arrives in time for us to bond &amp; have s<e2><80><a6> https://t.co/y2EWGKEWvt",2018-12-19 00:48:14,"https://twitter.com/BNonnecke/status/1075191040913465344",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/OBYvi6kGcG",2018-12-19 00:39:30,"https://twitter.com/DarkLovely89/status/1075188839403147264",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/ZkWDYu9NzV",2018-12-19 00:34:55,"https://twitter.com/monab6060/status/1075187689018834944",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/BU60hKLYw1",2018-12-19 00:27:28,"https://twitter.com/TrinGreene/status/1075185814148145152",NA,NA,0,"#nobannowall"
"GOP is threatening to shut down the government unless Congress sends billions of dollars more to build an unnecessa<e2><80><a6> https://t.co/ludTygQRL3",2018-12-19 00:26:34,"https://twitter.com/BonnieMargay/status/1075185585378062336",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/4ikQ5st2Dk",2018-12-19 00:16:26,"https://twitter.com/nadia617/status/1075183035610468354",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/gtXSvQpYJ1",2018-12-19 00:14:20,"https://twitter.com/Ventprod/status/1075182509522997248",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/2EraSsf09e",2018-12-18 23:56:19,"https://twitter.com/flip___sir/status/1075177975279083521",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/Fqxtyc67K9",2018-12-18 23:50:57,"https://twitter.com/RitaHisgenBoone/status/1075176622037262336",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/dKswKhUb3l",2018-12-18 23:43:06,"https://twitter.com/everhappy17/status/1075174648063647749",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/ff7MxZWTao",2018-12-18 23:35:23,"https://twitter.com/zignhawkncoyote/status/1075172705769533440",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/2MEJZzc9iR",2018-12-18 23:31:53,"https://twitter.com/ProVega350/status/1075171825611550721",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/eRpkDPMR3V",2018-12-18 23:27:01,"https://twitter.com/TurtleCrone/status/1075170601613045762",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/ibHsWl8jPq",2018-12-18 23:20:42,"https://twitter.com/femprof/status/1075169012085153793",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/VIxjl8h5yR",2018-12-18 23:20:40,"https://twitter.com/Ligtstar/status/1075169003293822976",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/INtvDYm9ra",2018-12-18 23:11:00,"https://twitter.com/Bubbasblues007/status/1075166568638803974",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/Brc7AabDbk",2018-12-18 23:07:36,"https://twitter.com/TodAlan/status/1075165715185983489",NA,NA,0,"#nobannowall"
"To say I<e2><80><99>m proud of our team is a vast understatement. @SaadSweilem, you accomplished the impossible despite the Mu<e2><80><a6> https://t.co/jACe5K2RSE",2018-12-18 23:03:43,"https://twitter.com/KalinKipling/status/1075164737736912896",NA,NA,8,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/gnQQB3iHG2",2018-12-18 22:58:46,"https://twitter.com/bosguyinatl/status/1075163490615214085",NA,NA,1,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/cZIqvuA1Mj",2018-12-18 22:58:45,"https://twitter.com/patcope6/status/1075163485607288832",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/Lwfthl3O7V",2018-12-18 22:55:05,"https://twitter.com/bosguyinatl/status/1075162564080865281",NA,NA,1,"#nobannowall"
"<e2><9c><8a><e2><9c><8a><e2><9c><8a> Please keep supporting the fight against the administration's xenophobic policies that are tearing families apa<e2><80><a6> https://t.co/PkQpS99hRl",2018-12-18 22:52:06,"https://twitter.com/CAIRSacramento/status/1075161813472358402",NA,NA,10,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/3yIh2zuvQt",2018-12-18 22:39:24,"https://twitter.com/Wolfworks/status/1075158617500770304",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/1ObW21Og3X",2018-12-18 22:22:49,"https://twitter.com/irmaconchola/status/1075154443732205568",NA,NA,0,"#nobannowall"
"No one should ever have to experience this kind of pain and family separation..from across the globe to across our<e2><80><a6> https://t.co/LqoY4Grn8s",2018-12-18 22:20:17,"https://twitter.com/WidadIndie/status/1075153804939665414",NA,NA,1,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/UkarjrUkp1",2018-12-18 22:13:20,"https://twitter.com/superjustin11/status/1075152057290485760",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/FBixzMvvYH",2018-12-18 22:13:10,"https://twitter.com/impelling/status/1075152014047248384",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/aRS9SmJWG6",2018-12-18 22:03:43,"https://twitter.com/JoeMeyer2/status/1075149635906199552",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/oBDXZtuSzz",2018-12-18 21:43:23,"https://twitter.com/rriverrat/status/1075144518251335680",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/4crZAVzb9o",2018-12-18 21:40:19,"https://twitter.com/nurse2727/status/1075143748722528259",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/WMRJs6Mi58",2018-12-18 21:39:51,"https://twitter.com/PatBryan4/status/1075143632322211840",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/bpzNLFk2MP",2018-12-18 21:39:37,"https://twitter.com/rriverrat/status/1075143570418413568",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/cf91XR19v6",2018-12-18 21:39:34,"https://twitter.com/ElaineCortese/status/1075143559509086208",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/gSa6FtfBLt",2018-12-18 21:25:09,"https://twitter.com/chesterp13/status/1075139933147459584",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/NS5CAlbZWj",2018-12-18 21:24:46,"https://twitter.com/2mellen20/status/1075139834946043905",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/OxySM6uiDP",2018-12-18 21:23:00,"https://twitter.com/fucktruthiness/status/1075139389670477824",NA,NA,0,"#nobannowall"
"@SteveScalise Trafficking doesn<e2><80><99>t just happen at borders. Gonna build walls around malls and parks too? 

#NumbNuts<e2><80><a6> https://t.co/MdW3k6h02p",2018-12-18 21:22:51,"https://twitter.com/Ink4Action/status/1075139352479424512",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/PSwoOcFtF4",2018-12-18 21:19:00,"https://twitter.com/Alida_Coughlin/status/1075138385545711616",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/yktbhxUAKV",2018-12-18 21:12:59,"https://twitter.com/ReneeArnett/status/1075136871519391744",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/ryEkTXBAbY",2018-12-18 21:11:00,"https://twitter.com/DesireeGuerre19/status/1075136372191588352",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/aCxcjfeFFA",2018-12-18 21:10:45,"https://twitter.com/DesireeGuerre19/status/1075136308710756352",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/FXQO5suJKn",2018-12-18 20:59:51,"https://twitter.com/smithvelda/status/1075133565006798848",NA,NA,0,"#nobannowall"
"@realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more to build<e2><80><a6> https://t.co/DIutXbCv5s",2018-12-18 20:59:07,"https://twitter.com/catslib/status/1075133379652321280",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/ad5kzgA247",2018-12-18 20:57:28,"https://twitter.com/LarryBoorstein/status/1075132964634329088",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/ahbwsiTuxR",2018-12-18 20:53:50,"https://twitter.com/moondaughter72/status/1075132052540817408",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/YMa57nekV6",2018-12-18 20:46:13,"https://twitter.com/gr8danez3/status/1075130133026082819",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/Jor5uGnwot",2018-12-18 20:45:35,"https://twitter.com/MatthewBoguske/status/1075129976062525440",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/eZLVSoloSD",2018-12-18 20:43:50,"https://twitter.com/maryrich3217500/status/1075129534956142598",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/qcHAHI42ux",2018-12-18 20:41:02,"https://twitter.com/Calabro/status/1075128828706598912",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/ndcFM5Rsow",2018-12-18 20:37:33,"https://twitter.com/ZoieFanAnna2/status/1075127951551815683",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/yCqWvAMbp3",2018-12-18 20:32:15,"https://twitter.com/BarbaraWinner2/status/1075126618178404352",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/cGRtIYR2uA",2018-12-18 20:31:27,"https://twitter.com/debbielyons716/status/1075126415882895362",NA,NA,1,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/KW4mwHIp5K",2018-12-18 20:28:00,"https://twitter.com/crippledcamper/status/1075125548584558593",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/VPbj5eaRth",2018-12-18 20:25:47,"https://twitter.com/mike_chyba/status/1075124992025726976",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/DsECgD1yG6",2018-12-18 20:25:46,"https://twitter.com/add969/status/1075124986304696321",NA,NA,0,"#nobannowall"
"Seriously? <e2><9a><96><ef><b8><8f><f0><9f><99><83><f0><9f><92><94> #NoBanNoWall https://t.co/ZEZ5x9r5f3",2018-12-18 20:22:10,"https://twitter.com/VikkiMarshall4/status/1075124082075561984",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/E9Waj8YF3X",2018-12-18 20:21:16,"https://twitter.com/moondaughter72/status/1075123853838344192",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/1Be2Bb5LnY",2018-12-18 20:12:38,"https://twitter.com/michaellamperd/status/1075121680740102144",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/f4jzKDbWfb",2018-12-18 20:12:15,"https://twitter.com/YvonneF79514888/status/1075121585466548226",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/zWLornpxBO",2018-12-18 20:12:15,"https://twitter.com/lisa_davus/status/1075121584539607040",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/HAVteiEfPW",2018-12-18 20:11:15,"https://twitter.com/rubygar011/status/1075121334676525056",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/sbQgkifCjq",2018-12-18 20:09:26,"https://twitter.com/Songbird2010/status/1075120877610721285",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/nNROgHe9NI",2018-12-18 20:08:47,"https://twitter.com/CandiPhantom/status/1075120714930253824",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/0IpUjMw1if",2018-12-18 19:55:08,"https://twitter.com/AnthonyMcCradic/status/1075117277136199680",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/M2hr4Gz7Xm",2018-12-18 19:54:50,"https://twitter.com/gail_crichton/status/1075117204662759424",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/aBmv5TUKgC",2018-12-18 19:50:54,"https://twitter.com/westybsa/status/1075116212286148608",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/TGVIIoP4JS",2018-12-18 19:46:28,"https://twitter.com/velvet61/status/1075115095611592705",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/0OcZuXh4Xc",2018-12-18 19:41:02,"https://twitter.com/LLD99815880/status/1075113730042515456",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/WkKWJ2YR0m",2018-12-18 19:40:41,"https://twitter.com/jenjello/status/1075113639798063104",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/tuV72kf8cP",2018-12-18 19:36:27,"https://twitter.com/trippweavepoet/status/1075112574868381697",NA,NA,0,"#nobannowall"
"#WH45 has signaled that government shutdown threatened by 45 unless Congress sends billions of dollars more to buil<e2><80><a6> https://t.co/MiEEAfqt3a",2018-12-18 19:34:11,"https://twitter.com/kausikdatta22/status/1075112005030342657",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/9jVH8EhE8o",2018-12-18 19:33:29,"https://twitter.com/rayvalinoti/status/1075111828441743362",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/YQkzO7Ncaw",2018-12-18 19:31:22,"https://twitter.com/PatNeville9/status/1075111299221217281",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/mvJdM2JwEF",2018-12-18 19:31:11,"https://twitter.com/charluv2011/status/1075111250281918464",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/PaV9UovYwN",2018-12-18 19:30:24,"https://twitter.com/PalermoPatricia/status/1075111054148034563",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/Ff94T6FZDj",2018-12-18 19:27:47,"https://twitter.com/JeanmaireManel1/status/1075110393771712513",NA,NA,0,"#nobannowall"
"President @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/JOZEi7EnLQ",2018-12-18 19:22:36,"https://twitter.com/mardei/status/1075109088965611520",NA,NA,0,"#nobannowall"
"That jerk @realDonaldTrump is threatening to shutdown the government unless Congress sends billions of dollars more<e2><80><a6> https://t.co/MztOqSHj4G",2018-12-18 19:20:59,"https://twitter.com/rebelknap/status/1075108685318365184",NA,NA,0,"#nobannowall"
